0.000000
5.549
0.000000
0.000000
-20.000
0.0000
0.0000
0.0000
400
100
5546174096.000	2.280	55.866
5546189096.000	2.281	55.622
5546204096.000	2.282	55.384
5546219096.000	2.281	55.112
5546234096.000	2.282	54.866
5546249096.000	2.285	54.604
5546264096.000	2.284	54.372
5546279096.000	2.286	54.117
5546294096.000	2.285	53.869
5546309096.000	2.288	53.603
5546324096.000	2.287	53.357
5546339096.000	2.288	53.113
5546354096.000	2.290	52.855
5546369096.000	2.288	52.595
5546384096.000	2.290	52.353
5546399096.000	2.291	52.089
5546414096.000	2.292	51.842
5546429096.000	2.292	51.585
5546444096.000	2.292	51.336
5546459096.000	2.293	51.068
5546474096.000	2.295	50.820
5546489096.000	2.296	50.571
5546504096.000	2.295	50.309
5546519096.000	2.297	50.066
5546534096.000	2.298	49.810
5546549096.000	2.297	49.556
5546564096.000	2.299	49.300
5546579096.000	2.300	49.035
5546594096.000	2.301	48.786
5546609096.000	2.300	48.533
5546624096.000	2.305	48.271
5546639096.000	2.301	48.034
5546654096.000	2.306	47.770
5546669096.000	2.306	47.508
5546684096.000	2.307	47.261
5546699096.000	2.308	46.998
5546714096.000	2.311	46.737
5546729096.000	2.310	46.492
5546744096.000	2.310	46.227
5546759096.000	2.312	45.978
5546774096.000	2.313	45.717
5546789096.000	2.314	45.473
5546804096.000	2.314	45.211
5546819096.000	2.316	44.971
5546834096.000	2.317	44.693
5546849096.000	2.319	44.434
5546864096.000	2.321	44.187
5546879096.000	2.322	43.938
5546894096.000	2.322	43.666
5546909096.000	2.325	43.419
5546924096.000	2.324	43.146
5546939096.000	2.327	42.905
5546954096.000	2.328	42.638
5546969096.000	2.329	42.388
5546984096.000	2.331	42.130
5546999096.000	2.330	41.876
5547014096.000	2.335	41.609
5547029096.000	2.335	41.342
5547044096.000	2.334	41.091
5547059096.000	2.338	40.837
5547074096.000	2.340	40.577
5547089096.000	2.341	40.313
5547104096.000	2.341	40.046
5547119096.000	2.344	39.791
5547134096.000	2.346	39.539
5547149096.000	2.347	39.265
5547164096.000	2.349	39.012
5547179096.000	2.350	38.745
5547194096.000	2.351	38.491
5547209096.000	2.353	38.223
5547224096.000	2.356	37.976
5547239096.000	2.355	37.707
5547254096.000	2.359	37.436
5547269096.000	2.361	37.186
5547284096.000	2.362	36.931
5547299096.000	2.364	36.656
5547314096.000	2.369	36.398
5547329096.000	2.370	36.138
5547344096.000	2.370	35.858
5547359096.000	2.375	35.584
5547374096.000	2.375	35.326
5547389096.000	2.376	35.064
5547404096.000	2.379	34.807
5547419096.000	2.383	34.529
5547434096.000	2.385	34.265
5547449096.000	2.386	34.003
5547464096.000	2.388	33.735
5547479096.000	2.391	33.473
5547494096.000	2.392	33.195
5547509096.000	2.397	32.920
5547524096.000	2.398	32.662
5547539096.000	2.401	32.388
5547554096.000	2.403	32.114
5547569096.000	2.406	31.848
5547584096.000	2.407	31.570
5547599096.000	2.412	31.311
5547614096.000	2.417	31.029
5547629096.000	2.418	30.767
5547644096.000	2.420	30.489
5547659096.000	2.425	30.209
5547674096.000	2.428	29.935
5547689096.000	2.430	29.657
5547704096.000	2.433	29.390
5547719096.000	2.436	29.112
5547734096.000	2.440	28.830
5547749096.000	2.444	28.541
5547764096.000	2.445	28.286
5547779096.000	2.449	27.992
5547794096.000	2.454	27.729
5547809096.000	2.458	27.427
5547824096.000	2.461	27.151
5547839096.000	2.466	26.884
5547854096.000	2.470	26.591
5547869096.000	2.473	26.297
5547884096.000	2.478	26.013
5547899096.000	2.484	25.729
5547914096.000	2.487	25.432
5547929096.000	2.489	25.152
5547944096.000	2.495	24.856
5547959096.000	2.501	24.573
5547974096.000	2.506	24.272
5547989096.000	2.510	23.983
5548004096.000	2.516	23.693
5548019096.000	2.523	23.407
5548034096.000	2.527	23.101
5548049096.000	2.532	22.803
5548064096.000	2.538	22.499
5548079096.000	2.543	22.196
5548094096.000	2.551	21.891
5548109096.000	2.558	21.578
5548124096.000	2.565	21.281
5548139096.000	2.570	20.965
5548154096.000	2.578	20.652
5548169096.000	2.584	20.342
5548184096.000	2.593	20.026
5548199096.000	2.599	19.710
5548214096.000	2.607	19.380
5548229096.000	2.614	19.075
5548244096.000	2.624	18.741
5548259096.000	2.631	18.401
5548274096.000	2.638	18.089
5548289096.000	2.648	17.749
5548304096.000	2.659	17.406
5548319096.000	2.669	17.054
5548334096.000	2.679	16.717
5548349096.000	2.691	16.359
5548364096.000	2.698	16.009
5548379096.000	2.710	15.648
5548394096.000	2.721	15.288
