0.000000
6.052
0.000000
0.000000
-20.000
0.0000
0.0000
0.0000
400
100
6049244600.000	1.721	132.996
6049259600.000	1.721	132.777
6049274600.000	1.721	132.526
6049289600.000	1.722	132.278
6049304600.000	1.722	132.046
6049319600.000	1.720	131.798
6049334600.000	1.721	131.565
6049349600.000	1.720	131.312
6049364600.000	1.722	131.073
6049379600.000	1.722	130.830
6049394600.000	1.723	130.584
6049409600.000	1.721	130.353
6049424600.000	1.724	130.110
6049439600.000	1.723	129.860
6049454600.000	1.724	129.632
6049469600.000	1.723	129.400
6049484600.000	1.724	129.130
6049499600.000	1.725	128.892
6049514600.000	1.724	128.653
6049529600.000	1.727	128.417
6049544600.000	1.727	128.161
6049559600.000	1.725	127.922
6049574600.000	1.724	127.692
6049589600.000	1.727	127.428
6049604600.000	1.725	127.198
6049619600.000	1.726	126.960
6049634600.000	1.726	126.719
6049649600.000	1.727	126.482
6049664600.000	1.726	126.240
6049679600.000	1.727	125.991
6049694600.000	1.725	125.747
6049709600.000	1.727	125.491
6049724600.000	1.729	125.258
6049739600.000	1.731	125.029
6049754600.000	1.727	124.775
6049769600.000	1.729	124.512
6049784600.000	1.729	124.302
6049799600.000	1.729	124.053
6049814600.000	1.730	123.805
6049829600.000	1.729	123.575
6049844600.000	1.728	123.317
6049859600.000	1.730	123.087
6049874600.000	1.732	122.831
6049889600.000	1.732	122.591
6049904600.000	1.733	122.349
6049919600.000	1.730	122.112
6049934600.000	1.732	121.869
6049949600.000	1.737	121.625
6049964600.000	1.732	121.392
6049979600.000	1.734	121.139
6049994600.000	1.732	120.903
6050009600.000	1.734	120.646
6050024600.000	1.735	120.425
6050039600.000	1.734	120.172
6050054600.000	1.736	119.939
6050069600.000	1.733	119.687
6050084600.000	1.735	119.450
6050099600.000	1.736	119.210
6050114600.000	1.736	118.972
6050129600.000	1.739	118.728
6050144600.000	1.736	118.486
6050159600.000	1.736	118.236
6050174600.000	1.739	117.989
6050189600.000	1.738	117.751
6050204600.000	1.738	117.511
6050219600.000	1.739	117.257
6050234600.000	1.742	117.019
6050249600.000	1.739	116.781
6050264600.000	1.738	116.537
6050279600.000	1.740	116.293
6050294600.000	1.739	116.046
6050309600.000	1.739	115.798
6050324600.000	1.743	115.555
6050339600.000	1.741	115.316
6050354600.000	1.741	115.074
6050369600.000	1.742	114.845
6050384600.000	1.744	114.573
6050399600.000	1.743	114.337
6050414600.000	1.746	114.107
6050429600.000	1.748	113.868
6050444600.000	1.745	113.620
6050459600.000	1.747	113.377
6050474600.000	1.746	113.141
6050489600.000	1.746	112.886
6050504600.000	1.746	112.647
6050519600.000	1.746	112.396
6050534600.000	1.745	112.171
6050549600.000	1.745	111.931
6050564600.000	1.747	111.689
6050579600.000	1.748	111.433
6050594600.000	1.747	111.196
6050609600.000	1.749	110.947
6050624600.000	1.749	110.704
6050639600.000	1.751	110.469
6050654600.000	1.748	110.220
6050669600.000	1.750	109.976
6050684600.000	1.748	109.748
6050699600.000	1.749	109.487
6050714600.000	1.751	109.251
6050729600.000	1.751	109.016
6050744600.000	1.752	108.762
6050759600.000	1.750	108.525
6050774600.000	1.751	108.270
6050789600.000	1.753	108.028
6050804600.000	1.755	107.785
6050819600.000	1.753	107.545
6050834600.000	1.754	107.299
6050849600.000	1.755	107.050
6050864600.000	1.754	106.814
6050879600.000	1.756	106.573
6050894600.000	1.756	106.317
6050909600.000	1.757	106.079
6050924600.000	1.756	105.828
6050939600.000	1.757	105.604
6050954600.000	1.758	105.343
6050969600.000	1.756	105.096
6050984600.000	1.757	104.857
6050999600.000	1.760	104.618
6051014600.000	1.759	104.377
6051029600.000	1.758	104.129
6051044600.000	1.760	103.872
6051059600.000	1.760	103.633
6051074600.000	1.762	103.389
6051089600.000	1.763	103.152
6051104600.000	1.762	102.890
6051119600.000	1.762	102.661
6051134600.000	1.763	102.414
6051149600.000	1.764	102.168
6051164600.000	1.763	101.926
6051179600.000	1.764	101.680
6051194600.000	1.766	101.427
6051209600.000	1.763	101.172
6051224600.000	1.767	100.935
6051239600.000	1.767	100.694
6051254600.000	1.766	100.445
6051269600.000	1.767	100.205
6051284600.000	1.770	99.949
