0.000000
6.052
0.000000
0.000000
-20.000
0.0000
0.0000
0.0000
1200
100
6052209633.000	1.702	69.696
6052209666.000	1.792	69.829
6052209699.000	1.744	69.768
6052209732.000	1.772	69.851
6052209765.000	1.762	69.731
6052209798.000	1.762	69.740
6052209831.000	1.766	69.736
6052209864.000	1.760	69.744
6052209897.000	1.755	69.619
6052209930.000	1.767	69.661
6052209963.000	1.755	69.601
6052209996.000	1.755	69.606
6052210029.000	1.760	69.569
6052210062.000	1.759	69.552
6052210095.000	1.749	69.520
6052210128.000	1.756	69.463
6052210161.000	1.754	69.490
6052210194.000	1.754	69.453
6052210227.000	1.752	69.417
6052210260.000	1.748	69.390
6052210293.000	1.749	69.370
6052210326.000	1.751	69.321
6052210359.000	1.747	69.353
6052210392.000	1.751	69.273
6052210425.000	1.745	69.270
6052210458.000	1.741	69.235
6052210491.000	1.744	69.160
6052210524.000	1.745	69.192
6052210557.000	1.742	69.148
6052210590.000	1.745	69.128
6052210623.000	1.739	69.095
6052210656.000	1.736	69.062
6052210689.000	1.742	69.042
6052210722.000	1.738	69.004
6052210755.000	1.734	68.950
6052210788.000	1.742	69.029
6052210821.000	1.726	68.927
6052210854.000	1.732	68.852
6052210887.000	1.736	68.912
6052210920.000	1.734	68.861
6052210953.000	1.731	68.822
6052210986.000	1.727	68.814
6052211019.000	1.730	68.756
6052211052.000	1.727	68.764
6052211085.000	1.728	68.724
6052211118.000	1.723	68.689
6052211151.000	1.732	68.659
6052211184.000	1.719	68.575
6052211217.000	1.726	68.644
6052211250.000	1.719	68.588
6052211283.000	1.719	68.517
6052211316.000	1.724	68.559
6052211349.000	1.715	68.445
6052211382.000	1.720	68.445
6052211415.000	1.713	68.424
6052211448.000	1.711	68.392
6052211481.000	1.716	68.345
6052211514.000	1.708	68.358
6052211547.000	1.711	68.312
6052211580.000	1.709	68.263
6052211613.000	1.709	68.262
6052211646.000	1.701	68.212
6052211679.000	1.711	68.158
6052211712.000	1.703	68.179
6052211745.000	1.703	68.127
6052211778.000	1.706	68.121
6052211811.000	1.701	68.077
6052211844.000	1.699	68.072
6052211877.000	1.699	68.016
6052211910.000	1.699	67.992
6052211943.000	1.692	67.961
6052211976.000	1.699	67.887
6052212009.000	1.689	67.885
6052212042.000	1.699	67.847
6052212075.000	1.689	67.831
6052212108.000	1.693	67.821
6052212141.000	1.685	67.759
6052212174.000	1.690	67.754
6052212207.000	1.682	67.704
6052212240.000	1.692	67.654
6052212273.000	1.685	67.676
6052212306.000	1.683	67.625
6052212339.000	1.678	67.568
6052212372.000	1.684	67.587
6052212405.000	1.671	67.496
6052212438.000	1.678	67.476
6052212471.000	1.671	67.428
6052212504.000	1.674	67.418
6052212537.000	1.668	67.368
6052212570.000	1.669	67.336
6052212603.000	1.674	67.316
6052212636.000	1.666	67.307
6052212669.000	1.667	67.272
6052212702.000	1.662	67.202
6052212735.000	1.669	67.235
6052212768.000	1.657	67.156
6052212801.000	1.657	67.090
6052212834.000	1.665	67.100
6052212867.000	1.647	67.039
6052212900.000	1.660	67.012
6052212933.000	1.651	66.970
6052212966.000	1.655	66.954
6052212999.000	1.651	66.899
6052213032.000	1.650	66.876
6052213065.000	1.646	66.858
6052213098.000	1.649	66.817
6052213131.000	1.646	66.796
6052213164.000	1.634	66.720
6052213197.000	1.644	66.669
6052213230.000	1.639	66.692
6052213263.000	1.638	66.641
6052213296.000	1.639	66.609
6052213329.000	1.625	66.550
6052213362.000	1.646	66.543
6052213395.000	1.625	66.508
6052213428.000	1.635	66.470
6052213461.000	1.630	66.455
6052213494.000	1.627	66.412
6052213527.000	1.629	66.396
6052213560.000	1.620	66.287
6052213593.000	1.624	66.317
6052213626.000	1.619	66.252
6052213659.000	1.618	66.203
6052213692.000	1.610	66.126
6052213725.000	1.617	66.126
6052213758.000	1.617	66.176
6052213791.000	1.605	66.071
6052213824.000	1.612	65.987
6052213857.000	1.607	66.011
6052213890.000	1.605	65.938
6052213923.000	1.603	65.971
6052213956.000	1.602	65.853
6052213989.000	1.595	65.812
6052214022.000	1.601	65.800
6052214055.000	1.595	65.795
6052214088.000	1.589	65.711
6052214121.000	1.592	65.691
6052214154.000	1.583	65.664
6052214187.000	1.588	65.574
6052214220.000	1.586	65.557
6052214253.000	1.580	65.527
6052214286.000	1.580	65.489
6052214319.000	1.582	65.443
6052214352.000	1.575	65.383
6052214385.000	1.570	65.378
6052214418.000	1.573	65.345
6052214451.000	1.568	65.258
6052214484.000	1.571	65.263
6052214517.000	1.560	65.181
6052214550.000	1.567	65.160
6052214583.000	1.565	65.186
6052214616.000	1.552	65.046
6052214649.000	1.562	65.051
6052214682.000	1.556	65.089
6052214715.000	1.549	65.008
6052214748.000	1.551	64.937
6052214781.000	1.551	64.914
6052214814.000	1.541	64.819
6052214847.000	1.548	64.851
6052214880.000	1.542	64.817
6052214913.000	1.537	64.731
6052214946.000	1.539	64.683
6052214979.000	1.532	64.632
6052215012.000	1.532	64.609
6052215045.000	1.528	64.564
6052215078.000	1.531	64.496
6052215111.000	1.527	64.545
6052215144.000	1.516	64.411
6052215177.000	1.532	64.443
6052215210.000	1.506	64.365
6052215243.000	1.520	64.255
6052215276.000	1.519	64.327
6052215309.000	1.507	64.230
6052215342.000	1.504	64.163
6052215375.000	1.510	64.112
6052215408.000	1.504	64.118
6052215441.000	1.492	64.018
6052215474.000	1.498	63.991
6052215507.000	1.507	63.998
6052215540.000	1.479	63.903
6052215573.000	1.489	63.841
6052215606.000	1.487	63.820
6052215639.000	1.485	63.796
6052215672.000	1.479	63.760
6052215705.000	1.472	63.652
6052215738.000	1.480	63.634
6052215771.000	1.478	63.642
6052215804.000	1.469	63.595
6052215837.000	1.467	63.503
6052215870.000	1.460	63.474
6052215903.000	1.460	63.412
6052215936.000	1.464	63.410
6052215969.000	1.451	63.316
6052216002.000	1.456	63.301
6052216035.000	1.454	63.267
6052216068.000	1.438	63.200
6052216101.000	1.436	63.057
6052216134.000	1.459	63.154
6052216167.000	1.436	63.126
6052216200.000	1.433	63.031
6052216233.000	1.423	62.913
6052216266.000	1.425	62.843
6052216299.000	1.429	62.870
6052216332.000	1.419	62.786
6052216365.000	1.414	62.734
6052216398.000	1.413	62.700
6052216431.000	1.404	62.638
6052216464.000	1.416	62.613
6052216497.000	1.403	62.546
6052216530.000	1.399	62.493
6052216563.000	1.404	62.480
6052216596.000	1.397	62.468
6052216629.000	1.390	62.361
