0.000000
5.549
0.000000
0.000000
-20.000
0.0000
0.0000
0.0000
1200
100
5548909512.000	3.805	-8.339
5548909928.000	3.806	-8.375
5548910344.000	3.809	-8.433
5548910760.000	3.811	-8.495
5548911176.000	3.813	-8.535
5548911592.000	3.814	-8.591
5548912008.000	3.816	-8.635
5548912424.000	3.818	-8.689
5548912840.000	3.820	-8.731
5548913256.000	3.821	-8.789
5548913672.000	3.825	-8.846
5548914088.000	3.826	-8.873
5548914504.000	3.827	-8.940
5548914920.000	3.830	-8.985
5548915336.000	3.833	-9.037
5548915752.000	3.834	-9.089
5548916168.000	3.835	-9.139
5548916584.000	3.840	-9.181
5548917000.000	3.840	-9.232
5548917416.000	3.844	-9.291
5548917832.000	3.844	-9.348
5548918248.000	3.847	-9.389
5548918664.000	3.850	-9.437
5548919080.000	3.850	-9.513
5548919496.000	3.853	-9.545
5548919912.000	3.855	-9.618
5548920328.000	3.857	-9.659
5548920744.000	3.858	-9.711
5548921160.000	3.860	-9.763
5548921576.000	3.861	-9.813
5548921992.000	3.863	-9.859
5548922408.000	3.867	-9.924
5548922824.000	3.869	-9.975
5548923240.000	3.871	-10.031
5548923656.000	3.873	-10.085
5548924072.000	3.874	-10.145
5548924488.000	3.877	-10.201
5548924904.000	3.878	-10.240
5548925320.000	3.880	-10.313
5548925736.000	3.882	-10.355
5548926152.000	3.885	-10.430
5548926568.000	3.887	-10.470
5548926984.000	3.888	-10.530
5548927400.000	3.892	-10.587
5548927816.000	3.893	-10.636
5548928232.000	3.894	-10.705
5548928648.000	3.898	-10.743
5548929064.000	3.899	-10.808
5548929480.000	3.902	-10.873
5548929896.000	3.901	-10.930
5548930312.000	3.906	-10.976
5548930728.000	3.909	-11.031
5548931144.000	3.909	-11.089
5548931560.000	3.913	-11.154
5548931976.000	3.914	-11.219
5548932392.000	3.914	-11.278
5548932808.000	3.917	-11.329
5548933224.000	3.920	-11.393
5548933640.000	3.922	-11.454
5548934056.000	3.924	-11.514
5548934472.000	3.925	-11.563
5548934888.000	3.928	-11.636
5548935304.000	3.930	-11.702
5548935720.000	3.933	-11.765
5548936136.000	3.935	-11.809
5548936552.000	3.936	-11.879
5548936968.000	3.940	-11.945
5548937384.000	3.939	-11.995
5548937800.000	3.941	-12.060
5548938216.000	3.942	-12.122
5548938632.000	3.946	-12.173
5548939048.000	3.949	-12.242
5548939464.000	3.952	-12.318
5548939880.000	3.952	-12.362
5548940296.000	3.955	-12.436
5548940712.000	3.958	-12.489
5548941128.000	3.961	-12.549
5548941544.000	3.960	-12.618
5548941960.000	3.964	-12.677
5548942376.000	3.965	-12.753
5548942792.000	3.965	-12.818
5548943208.000	3.969	-12.864
5548943624.000	3.971	-12.948
5548944040.000	3.972	-13.016
5548944456.000	3.975	-13.063
5548944872.000	3.978	-13.142
5548945288.000	3.978	-13.210
5548945704.000	3.981	-13.284
5548946120.000	3.985	-13.333
5548946536.000	3.985	-13.407
5548946952.000	3.988	-13.469
5548947368.000	3.990	-13.533
5548947784.000	3.993	-13.619
5548948200.000	3.993	-13.666
5548948616.000	3.995	-13.745
5548949032.000	3.997	-13.810
5548949448.000	4.001	-13.880
5548949864.000	4.002	-13.940
5548950280.000	4.005	-14.027
5548950696.000	4.005	-14.079
5548951112.000	4.009	-14.144
5548951528.000	4.009	-14.240
5548951944.000	4.013	-14.290
5548952360.000	4.013	-14.383
5548952776.000	4.017	-14.423
5548953192.000	4.019	-14.515
5548953608.000	4.018	-14.577
5548954024.000	4.023	-14.654
5548954440.000	4.023	-14.719
5548954856.000	4.026	-14.796
5548955272.000	4.029	-14.867
5548955688.000	4.030	-14.945
5548956104.000	4.032	-15.020
5548956520.000	4.033	-15.087
5548956936.000	4.035	-15.174
5548957352.000	4.038	-15.241
5548957768.000	4.040	-15.303
5548958184.000	4.043	-15.389
5548958600.000	4.044	-15.457
5548959016.000	4.046	-15.542
5548959432.000	4.048	-15.609
5548959848.000	4.049	-15.696
5548960264.000	4.052	-15.775
5548960680.000	4.052	-15.835
5548961096.000	4.056	-15.920
5548961512.000	4.057	-15.992
5548961928.000	4.059	-16.067
5548962344.000	4.061	-16.147
5548962760.000	4.064	-16.235
5548963176.000	4.064	-16.314
5548963592.000	4.067	-16.399
5548964008.000	4.069	-16.477
5548964424.000	4.071	-16.557
5548964840.000	4.074	-16.631
5548965256.000	4.074	-16.692
5548965672.000	4.075	-16.774
5548966088.000	4.079	-16.871
5548966504.000	4.081	-16.950
5548966920.000	4.082	-17.027
5548967336.000	4.084	-17.106
5548967752.000	4.086	-17.204
5548968168.000	4.087	-17.277
5548968584.000	4.089	-17.368
5548969000.000	4.091	-17.442
5548969416.000	4.093	-17.528
5548969832.000	4.094	-17.620
5548970248.000	4.097	-17.697
5548970664.000	4.099	-17.776
5548971080.000	4.101	-17.871
5548971496.000	4.101	-17.965
5548971912.000	4.104	-18.036
5548972328.000	4.106	-18.134
5548972744.000	4.108	-18.228
5548973160.000	4.110	-18.293
5548973576.000	4.112	-18.402
5548973992.000	4.114	-18.477
5548974408.000	4.115	-18.555
5548974824.000	4.115	-18.667
5548975240.000	4.116	-18.739
5548975656.000	4.119	-18.838
5548976072.000	4.123	-18.921
5548976488.000	4.123	-19.033
5548976904.000	4.125	-19.111
5548977320.000	4.125	-19.196
5548977736.000	4.129	-19.301
5548978152.000	4.130	-19.382
5548978568.000	4.132	-19.467
5548978984.000	4.135	-19.569
5548979400.000	4.134	-19.663
5548979816.000	4.134	-19.754
5548980232.000	4.138	-19.848
5548980648.000	4.139	-19.944
5548981064.000	4.142	-20.043
5548981480.000	4.141	-20.128
5548981896.000	4.142	-20.244
5548982312.000	4.144	-20.328
5548982728.000	4.145	-20.437
5548983144.000	4.147	-20.523
5548983560.000	4.149	-20.600
5548983976.000	4.149	-20.724
5548984392.000	4.150	-20.808
5548984808.000	4.154	-20.927
5548985224.000	4.155	-21.026
5548985640.000	4.155	-21.108
5548986056.000	4.157	-21.227
5548986472.000	4.158	-21.318
5548986888.000	4.160	-21.424
5548987304.000	4.162	-21.528
5548987720.000	4.163	-21.638
5548988136.000	4.162	-21.733
5548988552.000	4.166	-21.833
5548988968.000	4.167	-21.932
5548989384.000	4.167	-22.057
5548989800.000	4.169	-22.157
5548990216.000	4.171	-22.259
5548990632.000	4.170	-22.360
5548991048.000	4.172	-22.455
5548991464.000	4.173	-22.593
5548991880.000	4.173	-22.677
5548992296.000	4.177	-22.786
5548992712.000	4.176	-22.902
5548993128.000	4.176	-23.009
5548993544.000	4.179	-23.122
5548993960.000	4.179	-23.242
5548994376.000	4.180	-23.343
5548994792.000	4.180	-23.460
5548995208.000	4.181	-23.565
5548995624.000	4.182	-23.681
5548996040.000	4.183	-23.789
5548996456.000	4.183	-23.910
5548996872.000	4.185	-24.017
5548997288.000	4.186	-24.133
5548997704.000	4.186	-24.246
5548998120.000	4.187	-24.374
5548998536.000	4.187	-24.475
5548998952.000	4.189	-24.612
5548999368.000	4.189	-24.714
5548999784.000	4.189	-24.855
5549000200.000	4.189	-24.958
5549000616.000	4.189	-25.088
5549001032.000	4.191	-25.187
5549001448.000	4.191	-25.317
5549001864.000	4.189	-25.432
5549002280.000	4.192	-25.556
5549002696.000	4.192	-25.687
5549003112.000	4.193	-25.805
5549003528.000	4.193	-25.940
5549003944.000	4.193	-26.061
5549004360.000	4.192	-26.178
5549004776.000	4.192	-26.317
5549005192.000	4.194	-26.452
5549005608.000	4.193	-26.547
5549006024.000	4.194	-26.717
5549006440.000	4.193	-26.806
5549006856.000	4.192	-26.948
5549007272.000	4.192	-27.092
5549007688.000	4.191	-27.223
5549008104.000	4.192	-27.358
5549008520.000	4.192	-27.489
5549008936.000	4.191	-27.597
5549009352.000	4.191	-27.759
5549009768.000	4.192	-27.884
5549010184.000	4.191	-27.997
5549010600.000	4.189	-28.148
5549011016.000	4.188	-28.293
5549011432.000	4.189	-28.402
5549011848.000	4.187	-28.571
5549012264.000	4.187	-28.692
5549012680.000	4.186	-28.860
5549013096.000	4.185	-28.993
5549013512.000	4.185	-29.132
5549013928.000	4.184	-29.249
5549014344.000	4.182	-29.387
5549014760.000	4.181	-29.540
5549015176.000	4.180	-29.675
5549015592.000	4.180	-29.834
5549016008.000	4.178	-29.990
5549016424.000	4.177	-30.120
5549016840.000	4.175	-30.282
5549017256.000	4.173	-30.436
5549017672.000	4.173	-30.568
5549018088.000	4.172	-30.707
5549018504.000	4.168	-30.864
5549018920.000	4.168	-31.017
5549019336.000	4.166	-31.177
5549019752.000	4.165	-31.318
5549020168.000	4.163	-31.449
5549020584.000	4.161	-31.621
5549021000.000	4.158	-31.783
5549021416.000	4.158	-31.940
5549021832.000	4.155	-32.085
5549022248.000	4.153	-32.253
5549022664.000	4.150	-32.421
5549023080.000	4.148	-32.557
5549023496.000	4.145	-32.724
5549023912.000	4.142	-32.881
5549024328.000	4.140	-33.039
5549024744.000	4.138	-33.212
5549025160.000	4.135	-33.358
5549025576.000	4.130	-33.547
5549025992.000	4.128	-33.707
5549026408.000	4.126	-33.858
5549026824.000	4.122	-34.056
5549027240.000	4.119	-34.213
5549027656.000	4.116	-34.384
5549028072.000	4.112	-34.529
5549028488.000	4.111	-34.716
5549028904.000	4.106	-34.903
5549029320.000	4.102	-35.065
5549029736.000	4.098	-35.237
5549030152.000	4.094	-35.415
5549030568.000	4.091	-35.582
5549030984.000	4.088	-35.754
5549031400.000	4.082	-35.938
5549031816.000	4.077	-36.114
5549032232.000	4.073	-36.296
5549032648.000	4.070	-36.465
5549033064.000	4.066	-36.663
5549033480.000	4.059	-36.826
5549033896.000	4.057	-36.988
5549034312.000	4.049	-37.183
5549034728.000	4.044	-37.408
5549035144.000	4.041	-37.563
5549035560.000	4.035	-37.776
5549035976.000	4.030	-37.941
5549036392.000	4.025	-38.128
5549036808.000	4.018	-38.298
5549037224.000	4.014	-38.513
5549037640.000	4.006	-38.680
5549038056.000	4.002	-38.900
5549038472.000	3.995	-39.051
5549038888.000	3.988	-39.260
5549039304.000	3.983	-39.463
5549039720.000	3.974	-39.671
5549040136.000	3.968	-39.867
5549040552.000	3.962	-40.057
5549040968.000	3.956	-40.263
5549041384.000	3.948	-40.461
5549041800.000	3.939	-40.679
5549042216.000	3.934	-40.852
5549042632.000	3.925	-41.058
5549043048.000	3.918	-41.261
5549043464.000	3.910	-41.489
5549043880.000	3.901	-41.695
5549044296.000	3.895	-41.878
5549044712.000	3.885	-42.090
5549045128.000	3.878	-42.304
5549045544.000	3.869	-42.514
5549045960.000	3.860	-42.706
5549046376.000	3.848	-42.954
5549046792.000	3.841	-43.141
5549047208.000	3.831	-43.396
5549047624.000	3.821	-43.590
5549048040.000	3.811	-43.832
5549048456.000	3.803	-44.025
5549048872.000	3.791	-44.249
5549049288.000	3.780	-44.477
5549049704.000	3.768	-44.685
5549050120.000	3.760	-44.929
5549050536.000	3.749	-45.141
5549050952.000	3.739	-45.364
5549051368.000	3.726	-45.572
5549051784.000	3.715	-45.801
5549052200.000	3.704	-46.033
5549052616.000	3.691	-46.282
5549053032.000	3.679	-46.486
5549053448.000	3.668	-46.730
5549053864.000	3.654	-46.957
5549054280.000	3.641	-47.187
5549054696.000	3.629	-47.434
5549055112.000	3.613	-47.686
5549055528.000	3.600	-47.906
5549055944.000	3.586	-48.142
5549056360.000	3.572	-48.383
5549056776.000	3.560	-48.585
5549057192.000	3.545	-48.850
5549057608.000	3.530	-49.101
5549058024.000	3.511	-49.404
5549058440.000	3.503	-49.569
5549058856.000	3.484	-49.866
5549059272.000	3.468	-50.106
5549059688.000	3.450	-50.356
5549060104.000	3.436	-50.583
5549060520.000	3.416	-50.858
5549060936.000	3.402	-51.104
5549061352.000	3.385	-51.346
5549061768.000	3.368	-51.612
5549062184.000	3.350	-51.840
5549062600.000	3.331	-52.110
5549063016.000	3.311	-52.408
5549063432.000	3.294	-52.634
5549063848.000	3.276	-52.879
5549064264.000	3.255	-53.163
5549064680.000	3.237	-53.375
5549065096.000	3.218	-53.687
5549065512.000	3.196	-53.949
5549065928.000	3.175	-54.225
5549066344.000	3.155	-54.479
5549066760.000	3.135	-54.728
5549067176.000	3.112	-55.005
5549067592.000	3.092	-55.280
5549068008.000	3.071	-55.523
5549068424.000	3.048	-55.828
5549068840.000	3.028	-56.051
5549069256.000	3.003	-56.340
5549069672.000	2.978	-56.617
5549070088.000	2.955	-56.895
5549070504.000	2.931	-57.178
5549070920.000	2.903	-57.467
5549071336.000	2.880	-57.733
5549071752.000	2.858	-57.973
5549072168.000	2.833	-58.279
5549072584.000	2.804	-58.573
5549073000.000	2.776	-58.884
5549073416.000	2.752	-59.132
5549073832.000	2.723	-59.421
5549074248.000	2.698	-59.703
5549074664.000	2.668	-59.982
5549075080.000	2.642	-60.237
5549075496.000	2.616	-60.540
5549075912.000	2.581	-60.820
5549076328.000	2.552	-61.147
5549076744.000	2.520	-61.446
5549077160.000	2.486	-61.766
5549077576.000	2.460	-62.019
5549077992.000	2.429	-62.303
5549078408.000	2.399	-62.580
5549078824.000	2.366	-62.885
5549079240.000	2.337	-63.165
5549079656.000	2.298	-63.507
5549080072.000	2.264	-63.792
5549080488.000	2.233	-64.047
5549080904.000	2.202	-64.357
5549081320.000	2.163	-64.684
5549081736.000	2.125	-64.987
5549082152.000	2.093	-65.261
5549082568.000	2.058	-65.558
5549082984.000	2.019	-65.868
5549083400.000	1.984	-66.163
5549083816.000	1.942	-66.487
5549084232.000	1.909	-66.762
5549084648.000	1.869	-67.076
5549085064.000	1.829	-67.365
5549085480.000	1.788	-67.667
5549085896.000	1.747	-67.969
5549086312.000	1.711	-68.278
5549086728.000	1.664	-68.611
5549087144.000	1.628	-68.870
5549087560.000	1.582	-69.233
5549087976.000	1.544	-69.491
5549088392.000	1.494	-69.816
5549088808.000	1.454	-70.129
5549089224.000	1.400	-70.462
5549089640.000	1.361	-70.760
5549090056.000	1.315	-71.067
5549090472.000	1.270	-71.368
5549090888.000	1.221	-71.685
5549091304.000	1.171	-71.997
5549091720.000	1.123	-72.319
5549092136.000	1.082	-72.560
5549092552.000	1.030	-72.918
5549092968.000	0.977	-73.222
5549093384.000	0.935	-73.490
5549093800.000	0.878	-73.853
5549094216.000	0.829	-74.126
5549094632.000	0.773	-74.470
5549095048.000	0.717	-74.801
5549095464.000	0.665	-75.115
5549095880.000	0.609	-75.407
5549096296.000	0.564	-75.691
5549096712.000	0.498	-76.047
5549097128.000	0.442	-76.336
5549097544.000	0.390	-76.640
5549097960.000	0.326	-76.976
5549098376.000	0.274	-77.269
5549098792.000	0.215	-77.561
5549099208.000	0.155	-77.890
5549099624.000	0.092	-78.211
5549100040.000	0.032	-78.521
5549100456.000	-0.030	-78.826
5549100872.000	-0.095	-79.143
5549101288.000	-0.156	-79.446
5549101704.000	-0.214	-79.711
5549102120.000	-0.283	-80.054
5549102536.000	-0.356	-80.377
5549102952.000	-0.416	-80.691
5549103368.000	-0.488	-81.022
5549103784.000	-0.545	-81.269
5549104200.000	-0.620	-81.609
5549104616.000	-0.694	-81.927
5549105032.000	-0.758	-82.223
5549105448.000	-0.818	-82.505
5549105864.000	-0.897	-82.837
5549106280.000	-0.974	-83.134
5549106696.000	-1.046	-83.429
5549107112.000	-1.117	-83.726
5549107528.000	-1.187	-84.019
5549107944.000	-1.271	-84.369
5549108360.000	-1.344	-84.646
5549108776.000	-1.416	-84.927
5549109192.000	-1.500	-85.240
5549109608.000	-1.581	-85.564
5549110024.000	-1.658	-85.849
5549110440.000	-1.739	-86.149
5549110856.000	-1.814	-86.428
5549111272.000	-1.907	-86.767
5549111688.000	-1.967	-86.962
5549112104.000	-2.064	-87.293
5549112520.000	-2.156	-87.620
5549112936.000	-2.244	-87.918
5549113352.000	-2.328	-88.198
5549113768.000	-2.408	-88.467
5549114184.000	-2.511	-88.797
5549114600.000	-2.590	-89.043
5549115016.000	-2.683	-89.336
5549115432.000	-2.778	-89.650
5549115848.000	-2.878	-89.914
5549116264.000	-2.962	-90.194
5549116680.000	-3.061	-90.472
5549117096.000	-3.158	-90.767
5549117512.000	-3.252	-91.069
5549117928.000	-3.345	-91.287
5549118344.000	-3.452	-91.559
5549118760.000	-3.546	-91.878
5549119176.000	-3.641	-92.070
5549119592.000	-3.755	-92.399
5549120008.000	-3.848	-92.635
5549120424.000	-3.961	-92.943
5549120840.000	-4.057	-93.176
5549121256.000	-4.182	-93.477
5549121672.000	-4.286	-93.711
5549122088.000	-4.385	-93.972
5549122504.000	-4.503	-94.197
5549122920.000	-4.616	-94.480
5549123336.000	-4.746	-94.769
5549123752.000	-4.847	-94.979
5549124168.000	-4.962	-95.239
5549124584.000	-5.075	-95.466
5549125000.000	-5.204	-95.754
5549125416.000	-5.318	-95.989
5549125832.000	-5.455	-96.204
5549126248.000	-5.563	-96.452
5549126664.000	-5.704	-96.718
5549127080.000	-5.835	-96.994
5549127496.000	-5.943	-97.187
5549127912.000	-6.077	-97.386
5549128328.000	-6.216	-97.695
5549128744.000	-6.362	-97.881
5549129160.000	-6.474	-98.100
5549129576.000	-6.641	-98.309
5549129992.000	-6.742	-98.485
5549130408.000	-6.908	-98.693
5549130824.000	-7.054	-98.986
5549131240.000	-7.181	-99.181
5549131656.000	-7.341	-99.340
5549132072.000	-7.479	-99.549
5549132488.000	-7.647	-99.746
5549132904.000	-7.789	-99.942
5549133320.000	-7.968	-100.168
